source_pkg,source_pkg_go_version,source_pkg_origin,source_func,source_func_name,source_func_signature,target_pkg,target_pkg_go_version,target_pkg_origin,target_func,target_func_name,target_func_signature
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell,startShell,func(ctx context.Context) error,github.com/picatz/taint/cmd/taint,go1.24.4,github.com,(github.com/picatz/taint/cmd/taint.commands).eval,eval,"func(ctx context.Context, bt *bufio.Writer, input string) error"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell,startShell,func(ctx context.Context) error,bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
unknown,go1.25.0,stdlib,(*go/types.TypeName).setType,setType,func(typ go/types.Type),go/types,go1.25.0,stdlib,(*go/types.object).setType,setType,func(typ go/types.Type)
unknown,go1.25.0,stdlib,(*net.IP).String,String,func() string,net,go1.25.0,stdlib,(net.IP).String,String,func() string
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).BorderLeftForeground,BorderLeftForeground,func(c github.com/charmbracelet/lipgloss.TerminalColor) github.com/charmbracelet/lipgloss.Style,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).BorderLeftForeground,BorderLeftForeground,func(c github.com/charmbracelet/lipgloss.TerminalColor) github.com/charmbracelet/lipgloss.Style
unknown,go1.25.0,stdlib,(*go/types.termlist).isAll,isAll,func() bool,go/types,go1.25.0,stdlib,(go/types.termlist).isAll,isAll,func() bool
unknown,go1.25.0,stdlib,(*net/http.Header).Values,Values,func(key string) []string,net/http,go1.25.0,stdlib,(net/http.Header).Values,Values,func(key string) []string
github.com/picatz/taint/callgraphutil,go1.24.4,github.com,github.com/picatz/taint/callgraphutil.PathSearch,PathSearch,"func(start *golang.org/x/tools/go/callgraph.Node, isMatch func(*golang.org/x/tools/go/callgraph.Node) bool) github.com/picatz/taint/callgraphutil.Path",github.com/picatz/taint/callgraphutil,go1.24.4,github.com,github.com/picatz/taint/callgraphutil.PathSearchCallTo$1,PathSearchCallTo$1,func(n *golang.org/x/tools/go/callgraph.Node) bool
unknown,go1.25.0,stdlib,(*time.Time).Minute,Minute,func() int,time,go1.25.0,stdlib,(time.Time).Minute,Minute,func() int
unknown,go1.25.0,stdlib,(*github.com/muesli/termenv.Output).CursorUp,CursorUp,func(n int),github.com/muesli/termenv,go1.17,github.com,(github.com/muesli/termenv.Output).CursorUp,CursorUp,func(n int)
unknown,go1.25.0,stdlib,(*go/types.Const).setScopePos,setScopePos,func(pos go/token.Pos),go/types,go1.25.0,stdlib,(*go/types.object).setScopePos,setScopePos,func(pos go/token.Pos)
unknown,go1.25.0,stdlib,(*go/types.Builtin).setParent,setParent,func(parent *go/types.Scope),go/types,go1.25.0,stdlib,(*go/types.object).setParent,setParent,func(parent *go/types.Scope)
unknown,go1.25.0,stdlib,(*golang.org/x/tools/go/ssa.Call).Referrers,Referrers,func() *[]golang.org/x/tools/go/ssa.Instruction,golang.org/x/tools/go/ssa,go1.23.0,golang.org,(*golang.org/x/tools/go/ssa.register).Referrers,Referrers,func() *[]golang.org/x/tools/go/ssa.Instruction
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).AlignHorizontal,AlignHorizontal,func(p github.com/charmbracelet/lipgloss.Position) github.com/charmbracelet/lipgloss.Style,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).AlignHorizontal,AlignHorizontal,func(p github.com/charmbracelet/lipgloss.Position) github.com/charmbracelet/lipgloss.Style
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Color).RGBA,RGBA,"func() (r uint32, g uint32, b uint32, a uint32)",github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Color).RGBA,RGBA,"func() (r uint32, g uint32, b uint32, a uint32)"
unknown,go1.25.0,stdlib,(*math/big.nat).bit,bit,func(i uint) uint,math/big,go1.25.0,stdlib,(math/big.nat).bit,bit,func(i uint) uint
unknown,go1.25.0,stdlib,(*math/big.nat).divBasic,divBasic,"func(stk *math/big.stack, u math/big.nat, v math/big.nat)",math/big,go1.25.0,stdlib,(math/big.nat).divBasic,divBasic,"func(stk *math/big.stack, u math/big.nat, v math/big.nat)"
unknown,go1.25.0,stdlib,(*go/types.Func).order,order,func() uint32,go/types,go1.25.0,stdlib,(*go/types.object).order,order,func() uint32
unknown,go1.25.0,stdlib,(*time.absSeconds).clock,clock,"func() (hour int, min int, sec int)",time,go1.25.0,stdlib,(time.absSeconds).clock,clock,"func() (hour int, min int, sec int)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$4,init$4,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).WriteString,WriteString,"func(s string) (int, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$4,init$4,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$4,init$4,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",github.com/picatz/taint/callgraphutil,go1.24.4,github.com,github.com/picatz/taint/callgraphutil.GraphString,GraphString,func(g *golang.org/x/tools/go/callgraph.Graph) string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$4,init$4,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).Render,Render,func(strs ...string) string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$4,init$4,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",strings,go1.25.0,stdlib,strings.ReplaceAll,ReplaceAll,"func(s string, old string, new string) string"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$4,init$4,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).WriteString,WriteString,"func(s string) (int, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$4,init$4,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
unknown,go1.25.0,stdlib,(*github.com/muesli/termenv.Style).Foreground,Foreground,func(c github.com/muesli/termenv.Color) github.com/muesli/termenv.Style,github.com/muesli/termenv,go1.17,github.com,(github.com/muesli/termenv.Style).Foreground,Foreground,func(c github.com/muesli/termenv.Color) github.com/muesli/termenv.Style
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),fmt,go1.25.0,stdlib,fmt.init,init,func()
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),go/types,go1.25.0,stdlib,go/types.init,init,func()
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),strings,go1.25.0,stdlib,strings.init,init,func()
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),github.com/picatz/taint,go1.24.4,github.com,github.com/picatz/taint.init,init,func()
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),github.com/picatz/taint/callgraphutil,go1.24.4,github.com,github.com/picatz/taint/callgraphutil.init,init,func()
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),golang.org/x/tools/go/analysis,go1.23.0,golang.org,golang.org/x/tools/go/analysis.init,init,func()
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),golang.org/x/tools/go/analysis/passes/buildssa,go1.23.0,golang.org,golang.org/x/tools/go/analysis/passes/buildssa.init,init,func()
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),golang.org/x/tools/go/ssa,go1.23.0,golang.org,golang.org/x/tools/go/ssa.init,init,func()
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),github.com/picatz/taint,go1.24.4,github.com,github.com/picatz/taint.NewSources,NewSources,func(sourceTypes ...string) github.com/picatz/taint.Sources
github.com/picatz/taint/sql/injection,go1.24.4,github.com,github.com/picatz/taint/sql/injection.init,init,func(),github.com/picatz/taint,go1.24.4,github.com,github.com/picatz/taint.NewSinks,NewSinks,func(sinkTypes ...string) github.com/picatz/taint.Sinks
unknown,go1.25.0,stdlib,(*github.com/muesli/termenv.Profile).Color,Color,func(s string) github.com/muesli/termenv.Color,github.com/muesli/termenv,go1.17,github.com,(github.com/muesli/termenv.Profile).Color,Color,func(s string) github.com/muesli/termenv.Color
unknown,go1.25.0,stdlib,(*net/http.Header).WriteSubset,WriteSubset,"func(w io.Writer, exclude map[string]bool) error",net/http,go1.25.0,stdlib,(net/http.Header).WriteSubset,WriteSubset,"func(w io.Writer, exclude map[string]bool) error"
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).GetStrikethrough,GetStrikethrough,func() bool,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).GetStrikethrough,GetStrikethrough,func() bool
unknown,go1.25.0,stdlib,(*math/big.nat).trunc,trunc,"func(x math/big.nat, n uint) math/big.nat",math/big,go1.25.0,stdlib,(math/big.nat).trunc,trunc,"func(x math/big.nat, n uint) math/big.nat"
unknown,go1.25.0,stdlib,(*github.com/muesli/termenv.Output).CursorDown,CursorDown,func(n int),github.com/muesli/termenv,go1.17,github.com,(github.com/muesli/termenv.Output).CursorDown,CursorDown,func(n int)
unknown,go1.25.0,stdlib,(*github.com/muesli/termenv.Output).DisableMousePixelsMode,DisableMousePixelsMode,func(),github.com/muesli/termenv,go1.17,github.com,(github.com/muesli/termenv.Output).DisableMousePixelsMode,DisableMousePixelsMode,func()
unknown,go1.25.0,stdlib,(*go/types.Builtin).Exported,Exported,func() bool,go/types,go1.25.0,stdlib,(*go/types.object).Exported,Exported,func() bool
unknown,go1.25.0,stdlib,(go/types.Checker).ObjectOf,ObjectOf,func(id *go/ast.Ident) go/types.Object,go/types,go1.25.0,stdlib,(*go/types.Info).ObjectOf,ObjectOf,func(id *go/ast.Ident) go/types.Object
unknown,go1.25.0,stdlib,(*github.com/muesli/termenv.Output).RestoreScreen,RestoreScreen,func(),github.com/muesli/termenv,go1.17,github.com,(github.com/muesli/termenv.Output).RestoreScreen,RestoreScreen,func()
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).GetVerticalFrameSize,GetVerticalFrameSize,func() int,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).GetVerticalFrameSize,GetVerticalFrameSize,func() int
unknown,go1.25.0,stdlib,(*go/types.PkgName).setOrder,setOrder,func(order uint32),go/types,go1.25.0,stdlib,(*go/types.object).setOrder,setOrder,func(order uint32)
unknown,go1.25.0,stdlib,(*time.Duration).Abs,Abs,func() time.Duration,time,go1.25.0,stdlib,(time.Duration).Abs,Abs,func() time.Duration
unknown,go1.25.0,stdlib,(*time.Time).Second,Second,func() int,time,go1.25.0,stdlib,(time.Time).Second,Second,func() int
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.clearScreen,clearScreen,func(bt *bufio.Writer) error,bufio,go1.25.0,stdlib,(*bufio.Writer).Write,Write,"func(p []byte) (nn int, err error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.clearScreen,clearScreen,func(bt *bufio.Writer) error,fmt,go1.25.0,stdlib,fmt.Errorf,Errorf,"func(format string, a ...any) error"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.clearScreen,clearScreen,func(bt *bufio.Writer) error,bufio,go1.25.0,stdlib,(*bufio.Writer).Write,Write,"func(p []byte) (nn int, err error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.clearScreen,clearScreen,func(bt *bufio.Writer) error,fmt,go1.25.0,stdlib,fmt.Errorf,Errorf,"func(format string, a ...any) error"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.clearScreen,clearScreen,func(bt *bufio.Writer) error,bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.clearScreen,clearScreen,func(bt *bufio.Writer) error,fmt,go1.25.0,stdlib,fmt.Errorf,Errorf,"func(format string, a ...any) error"
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).GetHeight,GetHeight,func() int,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).GetHeight,GetHeight,func() int
unknown,go1.25.0,stdlib,(*net/http.Header).get,get,func(key string) string,net/http,go1.25.0,stdlib,(net/http.Header).get,get,func(key string) string
unknown,go1.25.0,stdlib,(*go/types.PkgName).Parent,Parent,func() *go/types.Scope,go/types,go1.25.0,stdlib,(*go/types.object).Parent,Parent,func() *go/types.Scope
unknown,go1.25.0,stdlib,(*time.absDays).yearYday,yearYday,"func() (year int, yday int)",time,go1.25.0,stdlib,(time.absDays).yearYday,yearYday,"func() (year int, yday int)"
unknown,go1.25.0,stdlib,(*time.Time).After,After,func(u time.Time) bool,time,go1.25.0,stdlib,(time.Time).After,After,func(u time.Time) bool
unknown,go1.25.0,stdlib,(*time.Time).UnixMicro,UnixMicro,func() int64,time,go1.25.0,stdlib,(time.Time).UnixMicro,UnixMicro,func() int64
unknown,go1.25.0,stdlib,(*net/textproto.MIMEHeader).Set,Set,"func(key string, value string)",net/textproto,go1.25.0,stdlib,(net/textproto.MIMEHeader).Set,Set,"func(key string, value string)"
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).BorderRightForeground,BorderRightForeground,func(c github.com/charmbracelet/lipgloss.TerminalColor) github.com/charmbracelet/lipgloss.Style,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).BorderRightForeground,BorderRightForeground,func(c github.com/charmbracelet/lipgloss.TerminalColor) github.com/charmbracelet/lipgloss.Style
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).Blink,Blink,func(v bool) github.com/charmbracelet/lipgloss.Style,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).Blink,Blink,func(v bool) github.com/charmbracelet/lipgloss.Style
unknown,go1.25.0,stdlib,(*encoding/asn1.ObjectIdentifier).Equal,Equal,func(other encoding/asn1.ObjectIdentifier) bool,encoding/asn1,go1.25.0,stdlib,(encoding/asn1.ObjectIdentifier).Equal,Equal,func(other encoding/asn1.ObjectIdentifier) bool
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).GetVerticalPadding,GetVerticalPadding,func() int,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).GetVerticalPadding,GetVerticalPadding,func() int
unknown,go1.25.0,stdlib,(*net/http.Header).Clone,Clone,func() net/http.Header,net/http,go1.25.0,stdlib,(net/http.Header).Clone,Clone,func() net/http.Header
unknown,go1.25.0,stdlib,(*go/types.TypeAndValue).Addressable,Addressable,func() bool,go/types,go1.25.0,stdlib,(go/types.TypeAndValue).Addressable,Addressable,func() bool
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).Faint,Faint,func(v bool) github.com/charmbracelet/lipgloss.Style,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).Faint,Faint,func(v bool) github.com/charmbracelet/lipgloss.Style
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).MarginTop,MarginTop,func(i int) github.com/charmbracelet/lipgloss.Style,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).MarginTop,MarginTop,func(i int) github.com/charmbracelet/lipgloss.Style
unknown,go1.25.0,stdlib,(*go/types.TypeAndValue).Assignable,Assignable,func() bool,go/types,go1.25.0,stdlib,(go/types.TypeAndValue).Assignable,Assignable,func() bool
unknown,go1.25.0,stdlib,(*go/types.Var).setColor,setColor,func(color go/types.color),go/types,go1.25.0,stdlib,(*go/types.object).setColor,setColor,func(color go/types.color)
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).BorderBottomForeground,BorderBottomForeground,func(c github.com/charmbracelet/lipgloss.TerminalColor) github.com/charmbracelet/lipgloss.Style,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).BorderBottomForeground,BorderBottomForeground,func(c github.com/charmbracelet/lipgloss.TerminalColor) github.com/charmbracelet/lipgloss.Style
unknown,go1.25.0,stdlib,(*net.IP).IsGlobalUnicast,IsGlobalUnicast,func() bool,net,go1.25.0,stdlib,(net.IP).IsGlobalUnicast,IsGlobalUnicast,func() bool
unknown,go1.25.0,stdlib,(*go/token.Position).String,String,func() string,go/token,go1.25.0,stdlib,(go/token.Position).String,String,func() string
unknown,go1.25.0,stdlib,(*go/types.TypeName).Exported,Exported,func() bool,go/types,go1.25.0,stdlib,(*go/types.object).Exported,Exported,func() bool
github.com/picatz/taint/cmd/taint/example,go1.24.4,github.com,github.com/picatz/taint/cmd/taint/example.handle,handle,"func(db *database/sql.DB, q string)",database/sql,go1.25.0,stdlib,(*database/sql.DB).Query,Query,"func(query string, args ...any) (*database/sql.Rows, error)"
unknown,go1.25.0,stdlib,(*go/types.Builtin).cmp,cmp,func(b *go/types.object) int,go/types,go1.25.0,stdlib,(*go/types.object).cmp,cmp,func(b *go/types.object) int
unknown,go1.25.0,stdlib,(*go/types.Const).sameId,sameId,"func(pkg *go/types.Package, name string, foldCase bool) bool",go/types,go1.25.0,stdlib,(*go/types.object).sameId,sameId,"func(pkg *go/types.Package, name string, foldCase bool) bool"
